SITE_ID,DATEON,DATEOFF,TSO4,TNO3,TNH4,Ca,Mg,Na,K,Cl,NSO4,NHNO3,WSO2,TOTAL_SO2,TOTAL_NO3,FLOW_VOLUME,VALID_HOURS,COMMENT_CODES,STD2LOCAL_CF,TEMP_SOURCE,QA_CODE,UPDATE_DATE
JOT403,1995-09-26,1995-10-04,0.7628,0.4559,0.3235,NA,NA,NA,NA,NA,0.0324,2.2008,0.235,0.2566,2.6218,40.0313,194,12,1.14049183,sa,3,2003-04-30
JOT403,1995-10-04,1995-10-10,0.9959,0.698,0.3358,NA,NA,NA,NA,NA,0.0326,2.4413,0.4592,0.4809,3.1005,29.5006,143,,1.13463856,sa,3,2003-04-30
JOT403,1995-10-10,1995-10-17,1.6006,0.4679,0.6437,NA,NA,NA,NA,NA,0.0464,2.4665,0.5414,0.5723,2.8952,33.1561,160,,1.14331492,sa,3,2003-04-30
JOT403,1995-10-17,1995-10-24,1.2187,0.5317,0.4884,NA,NA,NA,NA,NA,0.0291,2.7201,0.7365,0.756,3.2085,34.3091,167,,1.13231368,sa,3,2003-04-30
JOT403,1995-10-24,1995-10-31,1.0168,2.1838,0.5703,NA,NA,NA,NA,NA,0.0858,5.5171,0.7056,0.7628,7.6132,34.9488,172,,1.1310304,sa,3,2003-04-30
JOT403,1995-10-31,1995-11-07,1.2505,1.1785,0.6252,NA,NA,NA,NA,NA,0.1853,3.5265,0.4777,0.6013,4.649,32.9027,163,,1.11157759,sa,3,2003-04-30
JOT403,1995-11-07,1995-11-14,0.826,0.7718,0.3801,NA,NA,NA,NA,NA,0.0879,4.1389,0.6013,0.6599,4.8449,34.0021,166,T04,1.12589681,sa,3,2003-04-30
JOT403,1995-11-14,1995-11-21,0.8826,0.2701,0.3742,NA,NA,NA,NA,NA,0.0706,4.2186,0.7431,0.7902,4.4216,34.6721,162,,1.13307378,sa,3,2003-04-30
JOT403,1995-11-21,1995-11-28,0.8911,0.5545,0.4295,NA,NA,NA,NA,NA,0.0634,3.643,0.7143,0.7566,4.1396,33.5985,165,,1.1199488,sa,3,2003-04-30
JOT403,1995-11-28,1995-12-05,0.2973,1.4465,0.4152,NA,NA,NA,NA,NA,0.0705,3.6966,0.3223,0.3694,5.0844,33.5981,165,,1.11993715,sa,3,2003-04-30
JOT403,1995-12-05,1995-12-12,0.4149,1.0754,0.354,NA,NA,NA,NA,NA,0.1219,3.8446,0.3379,0.4191,4.8588,34.9264,173,,1.11586073,sa,3,2003-04-30
JOT403,1995-12-12,1995-12-19,0.347,0.7168,0.1822,NA,NA,NA,NA,NA,0.0668,1.0803,0.1987,0.2432,1.78,31.6766,160,,1.09229525,sa,3,2003-04-30
JOT403,1995-12-19,1995-12-26,0.9266,1.0513,0.5257,NA,NA,NA,NA,NA,0.2242,1.6933,0.4717,0.6212,2.7177,32.4604,164,,1.0748479,sa,3,2003-04-30
JOT403,1995-12-26,1996-02-06,0.4381,1.4179,0.3227,NA,NA,NA,NA,NA,0.0509,2.1904,0.2772,0.3112,3.5734,199.1459,1000,12,1.10025348,sa,3,2003-04-30
JOT403,1996-02-06,1996-02-21,0.7227,0.9303,0.263,NA,NA,NA,NA,NA,0.1002,2.0215,0.3605,0.4273,2.9196,72.3323,358,12 T04,1.11796521,sa,3,2003-04-30
JOT403,1996-02-21,1996-03-01,0.4136,1.224,0.255,NA,NA,NA,NA,NA,0.064,0.9644,0.2021,0.2448,2.173,42.0585,215,12,1.07842265,sa,3,2003-04-30
JOT403,1996-03-01,1996-03-12,0.4746,1.0668,0.3426,NA,NA,NA,NA,NA,0.0235,1.2567,0.2043,0.22,2.3035,52.9816,265,12,1.10608868,sa,3,2003-04-30
JOT403,1996-03-12,1996-03-19,0.3436,0.2092,0.1235,NA,NA,NA,NA,NA,0.0334,0.6006,0.1416,0.1638,0.8003,33.9312,169,,1.10886363,sa,3,2003-04-30
JOT403,1996-03-19,1996-03-28,0.9161,2.0477,0.476,NA,NA,NA,NA,NA,0.0386,2.7123,0.3089,0.3347,4.7168,42.7568,213,12,1.11345716,sa,3,2003-04-30
JOT403,1996-03-28,1996-04-02,0.7467,1.8082,0.2879,NA,NA,NA,NA,NA,0.0387,2.276,0.2852,0.311,4.048,25.1223,123,12,1.11160458,sa,3,2003-04-30
JOT403,1996-04-02,1996-04-11,0.753,0.8456,0.34,NA,NA,NA,NA,NA,0.0231,1.9939,0.2359,0.2513,2.8078,43.5893,214,12,1.12343665,sa,3,2003-04-30
JOT403,1996-04-11,1996-04-16,0.9923,1.645,0.4711,NA,NA,NA,NA,NA,0.0438,3.0843,0.4434,0.4726,4.6802,22.8188,113,12,1.11856756,sa,3,2003-04-30
JOT403,1996-04-16,1996-04-23,0.7983,1.2378,0.3238,NA,NA,NA,NA,NA,0.0287,2.1797,0.2628,0.282,3.3828,34.3374,170,,1.11485218,sa,3,2003-04-30
JOT403,1996-04-23,1996-04-30,0.8255,0.7051,0.3028,NA,NA,NA,NA,NA,0.0297,4.1363,0.4267,0.4465,4.7756,33.6911,163,,1.14595447,sa,3,2003-04-30
JOT403,1996-04-30,1996-05-07,1.3574,1.4705,0.6796,NA,NA,NA,NA,NA,0.0505,5.682,0.5186,0.5523,7.0622,34.707,166,,1.14923916,sa,3,2003-04-30
JOT403,1996-05-07,1996-05-14,1.3541,1.9357,0.5347,NA,NA,NA,NA,NA,0.0738,5.2168,0.6745,0.7237,7.0695,34.9071,168,T04,1.15204941,sa,3,2003-04-30
JOT403,1996-05-14,1996-05-21,1.36,1.6759,0.5159,NA,NA,NA,NA,NA,0.0974,3.4308,0.3238,0.3887,5.0521,34.5325,168,,1.13968798,sa,3,2003-04-30
JOT403,1996-05-21,1996-05-28,1.5581,2.7244,0.6019,NA,NA,NA,NA,NA,0.1273,3.1963,0.4122,0.4971,5.8698,33.9203,167,,1.12318891,sa,3,2003-04-30
JOT403,1996-05-28,1996-06-04,1.7694,1.3791,0.6236,NA,NA,NA,NA,NA,0.0703,4.406,0.7216,0.7685,5.715,35.396,169,T04,1.1529637,sa,3,2003-04-30
JOT403,1996-06-04,1996-06-11,2.5002,1.3056,0.9898,NA,NA,NA,NA,NA,0.1084,6.8265,1.041,1.1133,8.0235,34.8056,165,T04,1.17190617,sa,3,2003-04-30
JOT403,1996-06-11,1996-06-18,1.3677,1.0494,0.5084,NA,NA,NA,NA,NA,0.0284,4.0687,0.4894,0.5084,5.0534,34.9922,167,,1.16253188,sa,3,2003-04-30
JOT403,1996-06-18,1996-06-25,1.5032,1.5378,0.5011,NA,NA,NA,NA,NA,0.0285,3.4211,0.5512,0.5702,4.9045,34.9573,167,,1.15752608,sa,3,2003-04-30
JOT403,1996-06-25,1996-07-02,0.8524,0.658,0.3038,NA,NA,NA,NA,NA,0.0903,3.7153,0.4566,0.5168,4.3143,34.7899,166,,1.15198403,sa,3,2003-04-30
JOT403,1996-07-02,1996-07-09,2.6002,1.7929,0.7512,NA,NA,NA,NA,NA,0.1572,5.8462,1.0792,1.184,7.5462,36.3643,171,T04,1.17683945,sa,3,2003-04-30
JOT403,1996-07-09,1996-07-16,3.3926,2.8872,0.6451,NA,NA,NA,NA,NA,0.2476,6.2884,1.148,1.3132,9.0756,34.7835,165,,1.1672318,sa,3,2003-04-30
JOT403,1996-07-16,1996-07-23,1.9611,0.7435,0.1748,NA,NA,NA,NA,NA,0.1415,4.6044,0.6924,0.7868,5.2748,35.6526,168,,1.17278289,sa,3,2003-04-30
JOT403,1996-07-23,1996-07-30,2.8761,1.9911,0.8458,NA,NA,NA,NA,NA,0.1472,4.5269,1.1572,1.2554,6.446,35.4912,167,T04,1.17520596,sa,3,2003-04-30
JOT403,1996-07-30,1996-08-06,2.4054,1.6949,0.8141,NA,NA,NA,NA,NA,0.113,4.1517,0.6805,0.7559,5.7807,35.2792,165,,1.16818615,sa,3,2003-04-30
JOT403,1996-08-06,1996-08-13,1.8723,0.6859,0.5932,NA,NA,NA,NA,NA,0.0468,3.685,0.9191,0.9503,4.3123,35.369,165,,1.17504845,sa,3,2003-04-30
JOT403,1996-08-13,1996-08-20,2.6241,2.3335,0.7359,NA,NA,NA,NA,NA,0.1342,2.7181,1.2137,1.3033,5.0084,34.0449,168,T04,1.16992841,sa,3,2003-04-30
JOT403,1996-08-20,1996-08-27,1.1868,0.5285,0.4167,NA,NA,NA,NA,NA,0.0555,3.3128,0.584,0.621,3.7887,31.5053,165,,1.1712023,sa,3,2003-04-30
JOT403,1996-08-27,1996-09-03,2.0964,1.7811,0.6596,NA,NA,NA,NA,NA,0.2361,5.2752,0.946,1.1034,6.9724,30.9782,167,,1.17341591,sa,3,2003-04-30
JOT403,1996-09-03,1996-09-10,2.4063,2.4667,0.7288,NA,NA,NA,NA,NA,0.21560000000000001,4.2003,0.6348,0.7786,6.6002,30.1458,168,T04,1.15945296,sa,3,2003-04-30
JOT403,1996-09-10,1996-09-17,1.2157,1.3906,0.4469,NA,NA,NA,NA,NA,0.0848,3.1836,0.3691,0.4257,4.5236,27.3263,168,,1.14336128,sa,3,2003-04-30
JOT403,1996-09-17,1996-09-24,1.7456,1.8852,0.6398,NA,NA,NA,NA,NA,0.1719,5.0099,0.6354,0.7501,6.8154,26.0083,168,,1.14574025,sa,3,2003-04-30
JOT403,1996-09-24,1996-10-01,1.2097,1.0182,0.6483,NA,NA,NA,NA,NA,0.1479,3.5855,0.4108,0.5094,4.5467,24.4753,165,,1.14907297,sa,3,2003-04-30
JOT403,1996-10-01,1996-10-08,1.33,0.3286,0.5259,NA,NA,NA,NA,NA,0.1391,2.5643,0.5216,0.6143,2.8521,19.2116,167,,1.15039381,sa,3,2003-04-30
JOT403,1996-10-08,1996-10-15,1.2285,0.327,0.4723,NA,NA,NA,NA,NA,0.0303,2.9414,0.4611,0.4813,3.2216,35.6025,171,,1.15592659,sa,3,2003-04-30
JOT403,1996-10-15,1996-10-22,1.4841,1.4662,0.6911,NA,NA,NA,NA,NA,0.0465,3.5672,0.312,0.343,4.9768,33.1079,164,,1.1185111,sa,3,2003-04-30
JOT403,1996-10-22,1996-10-29,0.7595,1.5391,0.377,NA,NA,NA,NA,NA,0.1002,1.4207,0.3251,0.3919,2.9372,33.1609,168,,1.09804296,sa,3,2003-04-30
JOT403,1996-10-29,1996-11-05,0.8106,0.928,0.433,NA,NA,NA,NA,NA,0.1601,1.9105,0.3248,0.4316,2.8081,33.5252,168,,1.09918774,sa,3,2003-04-30
JOT403,1996-11-05,1996-11-13,0.6043,0.1171,0.2271,NA,NA,NA,NA,NA,0.0545,1.6538,0.5149,0.5513,1.7446,39.2636,194,12,1.11862177,sa,3,2003-04-30
JOT403,1996-11-13,1996-11-19,1.1171,3.9727,1.09,NA,NA,NA,NA,NA,0.1549,4.0808,0.3486,0.452,7.9887,28.4176,139,12,1.11006369,sa,3,2003-04-30
JOT403,1996-11-19,1996-11-26,0.2331,0.3456,0.0819,NA,NA,NA,NA,NA,0.1017,1.5841,0.1368,0.2046,1.9046,33.6641,166,,1.11102755,sa,3,2003-04-30
JOT403,1996-11-26,1996-12-03,0.5055,0.5284,0.1046,NA,NA,NA,NA,NA,0.0303,0.6898,0.1991,0.2193,1.2073,32.7028,167,,1.09009234,sa,3,2003-04-30
JOT403,1996-12-03,1996-12-10,0.4192,1.0525,0.2341,NA,NA,NA,NA,NA,0.0635,2.3046,0.255,0.2973,3.3205,33.0642,167,,1.1021397,sa,3,2003-04-30
JOT403,1996-12-10,1996-12-18,0.2326,0.2217,0.0456,NA,NA,NA,NA,NA,0.0265,0.4954,0.1013,0.1189,0.7092,37.9254,193,,1.09611014,sa,3,2003-04-30
JOT403,1996-12-18,1996-12-24,0.3677,0.57,0.1186,NA,NA,NA,NA,NA,0.0533,0.9836,0.1305,0.1661,1.538,27.4124,140,12,1.08779183,sa,3,2003-04-30
JOT403,1996-12-24,1996-12-31,0.2162,0.2752,0.0245,NA,NA,NA,NA,NA,0.0772,0.8647,0.1326,0.1841,1.1262,34.0181,171,,1.1009092,sa,3,2003-04-30
JOT403,1996-12-31,1997-01-07,0.2716,0.3203,0.107,NA,NA,NA,NA,NA,0.0332,0.7622,0.0819,0.104,1.0704,32.0064,162,,1.09761334,sa,3,2003-04-30
JOT403,1997-01-07,1997-01-14,0.6018,1.7863,0.5771,NA,NA,NA,NA,NA,0.0355,1.4026,0.1793,0.203,3.1666,28.1663,143,,1.0908698,sa,3,2003-04-30
JOT403,1997-01-14,1997-01-22,0.4098,0.4329,0.133,NA,NA,NA,NA,NA,0.1249,0.8637,0.0913,0.1746,1.2828,36.5282,185,,1.08360224,sa,3,2003-04-30
JOT403,1997-01-22,1997-01-28,0.3812,0.6544,0.1605,NA,NA,NA,NA,NA,0.0352,1.3387,0.1113,0.1348,1.9718,28.3849,144,,1.09552015,sa,3,2003-04-30
JOT403,1997-01-28,1997-02-04,0.5407,1.4625,0.5347,NA,NA,NA,NA,NA,0.0307,2.0908,0.3844,0.4049,3.52,32.5861,164,,1.10386484,sa,3,2003-04-30
JOT403,1997-02-04,1997-02-11,0.4664,1.0942,0.3874,NA,NA,NA,NA,NA,0.0449,1.4839,0.6463,0.6763,2.5545,32.5693,166,,1.09000175,sa,3,2003-04-30
JOT403,1997-02-11,1997-02-19,0.5351,0.4931,0.1664,NA,NA,NA,NA,NA,0.0264,1.4566,0.1962,0.2138,1.9266,37.9368,191,,1.10345579,sa,3,2003-04-30
JOT403,1997-02-19,1997-02-25,0.4543,0.4029,0.1824,NA,NA,NA,NA,NA,0.0537,1.3849,0.2524,0.2882,1.7658,28.5711,145,,1.09467933,sa,3,2003-04-30
JOT403,1997-02-25,1997-03-04,0.6537,2.3294,0.507,NA,NA,NA,NA,NA,0.0303,1.9307,0.2886,0.3088,4.2294,33.0269,168,,1.09216044,sa,3,2003-04-30
JOT403,1997-03-04,1997-03-11,0.4551,0.3836,0.1926,NA,NA,NA,NA,NA,0.0296,3.6224,0.3461,0.3659,3.9483,33.728,168,,1.1153454,sa,3,2003-04-30
JOT403,1997-03-11,1997-03-18,1.0197,1.0131,0.5147,NA,NA,NA,NA,NA,0.0367,3.8745,0.3608,0.3852,4.826,33.8324,167,,1.12549596,sa,3,2003-04-30
JOT403,1997-03-18,1997-03-25,0.9111,0.5511,0.2564,NA,NA,NA,NA,NA,0.0561,2.2409,0.3637,0.4011,2.7564,34.0582,167,,1.13300851,sa,3,2003-04-30
JOT403,1997-03-25,1997-04-01,1.4694,2.614,0.6048,NA,NA,NA,NA,NA,0.088,2.2685,0.3606,0.4193,4.8464,33.1077,165,,1.11473592,sa,3,2003-04-30
JOT403,1997-04-01,1997-04-08,1.3343,3.8019,0.6809,NA,NA,NA,NA,NA,0.0361,0.8284,0.3775,0.4016,4.6171,32.6531,166,,1.09280951,sa,3,2003-04-30
JOT403,1997-04-08,1997-04-15,1.6926,4.0126,1.0638,NA,NA,NA,NA,NA,0.0301,2.5953,0.5513,0.5714,6.5666,33.2567,167,,1.10634533,sa,3,2003-04-30
JOT403,1997-04-15,1997-04-22,1.2569,0.8884,0.4702,NA,NA,NA,NA,NA,0.0486,4.1297,0.6785,0.711,4.9524,34.4338,168,,1.13868299,sa,3,2003-04-30
JOT403,1997-04-22,1997-04-30,1.1485,1.6526,0.4647,NA,NA,NA,NA,NA,0.0345,2.765,0.5423,0.5653,4.3736,39.0758,192,,1.13066604,sa,3,2003-04-30
JOT403,1997-04-30,1997-05-07,1.5254,1.3579,0.5837,NA,NA,NA,NA,NA,0.0464,4.4034,0.7387,0.7696,5.6913,34.2142,166,,1.14505397,sa,3,2003-04-30
JOT403,1997-05-07,1997-05-13,1.3496,1.0829,0.552,NA,NA,NA,NA,NA,0.0482,3.5843,0.8187,0.8508,4.6102,29.5416,142,,1.15577502,sa,3,2003-04-30
JOT403,1997-05-22,1997-05-27,1.6737,1.7458,0.6585,NA,NA,NA,NA,NA,0.0527,3.903,0.5543,0.5894,5.5868,23.9237,117,,1.13597735,sa,3,2003-04-30
JOT403,1997-05-27,1997-06-03,1.4062,1.1122,0.5644,NA,NA,NA,NA,NA,0.0809,4.4674,0.6898,0.7437,5.5086,34.5401,165,,1.16296566,sa,3,2003-04-30
JOT403,1997-06-03,1997-06-10,1.6055,2.2506,0.5035,NA,NA,NA,NA,NA,0.0289,3.068,0.6215,0.6408,5.2699,34.5562,168,,1.14273052,sa,3,2003-04-30
JOT403,1997-06-10,1997-06-19,1.4629,1.2961,0.4827,NA,NA,NA,NA,NA,0.0522,3.34,0.6962,0.731,4.583,44.5955,216,,1.14700439,sa,3,2003-04-30
JOT403,1997-06-19,1997-06-27,1.7251,1.5491,0.6253,NA,NA,NA,NA,NA,0.0533,3.3044,0.7344,0.77,4.801,40.5138,194,,1.16018833,sa,3,2003-04-30
JOT403,1997-06-27,1997-07-03,0.9629,1.0264,0.361,NA,NA,NA,NA,NA,0.0728,3.7924,0.5171,0.5657,4.7585,28.8813,139,,1.15432674,sa,3,2003-04-30
JOT403,1997-07-03,1997-07-08,1.2284,0.9652,0.3999,NA,NA,NA,NA,NA,0.1266,4.5854,0.8175,0.902,5.4776,25.9772,123,12,1.173317,sa,3,2003-04-30
JOT403,1997-07-08,1997-07-16,1.4085,1.2108,0.4412,NA,NA,NA,NA,NA,0.0748,3.5509,0.6378,0.6877,4.7052,39.6155,189,,1.16447813,sa,3,2003-04-30
JOT403,1997-07-16,1997-07-22,1.7646,1.4173,0.4682,NA,NA,NA,NA,NA,0.0811,3.647,0.7252,0.7792,5.0064,29.7737,142,,1.16485699,sa,3,2003-04-30
JOT403,1997-07-22,1997-07-29,1.5525,0.7255,0.5254,NA,NA,NA,NA,NA,0.0684,3.1952,0.4292,0.4748,3.8699,34.8288,167,,1.15864139,sa,3,2003-04-30
JOT403,1997-07-29,1997-08-05,2.1185,0.9252,0.7014,NA,NA,NA,NA,NA,0.0863,3.9041,0.7579,0.8155,4.7672,35.1668,167,,1.16988645,sa,3,2003-04-30
JOT403,1997-08-05,1997-08-12,2.5816,2.9512,0.7678,NA,NA,NA,NA,NA,0.0929,3.1118,1.3726,1.4346,6.0135,35.3574,168,,1.16922585,sa,3,2003-04-30
JOT403,1997-08-12,1997-08-19,2.3132,1.8064,0.6815,NA,NA,NA,NA,NA,0.0774,3.1331,0.8167,0.8683,4.8897,34.5709,165,,1.16400369,sa,3,2003-04-30
JOT403,1997-08-19,1997-08-26,0.8437,0.4177,0.315,NA,NA,NA,NA,NA,0.0579,2.9366,0.3963,0.435,3.3076,35.2596,167,,1.17297309,sa,3,2003-04-30
JOT403,1997-08-26,1997-09-03,1.6512,1.7183,0.4343,NA,NA,NA,NA,NA,0.0511,2.8064,1.0854,1.1195,4.48,40.1838,192,,1.16272565,sa,3,2003-04-30
JOT403,1997-09-03,1997-09-09,2.7062,0.9691,0.9357,NA,NA,NA,NA,NA,0.0331,4.0573,0.8311,0.8532,4.9619,30.1676,144,,1.16387448,sa,3,2003-04-30
JOT403,1997-09-09,1997-09-16,1.3649,0.7988,0.4112,NA,NA,NA,NA,NA,0.0389,2.4851,0.5938,0.6197,3.2444,35.0576,168,,1.15931233,sa,3,2003-04-30
JOT403,1997-09-16,1997-09-23,0.5313,0.2709,0.1747,NA,NA,NA,NA,NA,0.0289,1.4194,0.2716,0.2909,1.6678,34.556,167,,1.14956845,sa,3,2003-04-30
JOT403,1997-09-23,1997-09-30,0.775,0.2201,0.277,NA,NA,NA,NA,NA,0.0659,2.1104,0.3754,0.4193,2.2969,34.4366,167,,1.14559653,sa,3,2003-04-30
JOT403,1997-09-30,1997-10-07,1.8177,0.6847,0.5648,NA,NA,NA,NA,NA,0.0285,3.8773,0.4349,0.4539,4.5003,35.0616,170,,1.14580551,sa,3,2003-04-30
JOT403,1997-10-07,1997-10-14,0.7313,1.3024,0.2047,NA,NA,NA,NA,NA,0.0302,1.6182,0.2015,0.2217,2.895,33.0635,165,,1.11324912,sa,3,2003-04-30
JOT403,1997-10-14,1997-10-22,1.0513,0.4954,0.3637,NA,NA,NA,NA,NA,0.037,2.9487,0.7259,0.7506,3.3972,39.7398,195,,1.13218767,sa,3,2003-04-30
JOT403,1997-10-22,1997-10-31,1.1328,0.8256,0.4684,NA,NA,NA,NA,NA,0.0294,3.6133,0.6292,0.6488,4.3815,42.4428,212,T04 12,1.11223308,sa,3,2003-04-30
JOT403,1997-10-31,1997-11-10,0.6302,0.9728,0.3049,NA,NA,NA,NA,NA,0.0373,3.2278,0.3523,0.3772,4.1492000000000004,48.67,240,12,1.12662101,sa,3,2003-04-30
JOT403,1997-11-10,1997-11-19,0.73,1.3278,0.3126,NA,NA,NA,NA,NA,0.058,1.6807,0.2664,0.305,2.9818,41.7946,212,12,1.09524756,sa,3,2003-04-30
JOT403,1997-11-19,1997-11-25,0.4049,0.7661,0.1674,NA,NA,NA,NA,NA,0.0486,3.3117,0.3309,0.3634,4.0251,28.8209,144,,1.11191829,sa,3,2003-04-30
JOT403,1997-11-25,1997-12-02,0.3992,0.7482,0.2195,NA,NA,NA,NA,NA,0.0513,0.9772,0.3101,0.3443,1.7098,33.3636,169,,1.09676503,sa,3,2003-04-30
JOT403,1997-12-02,1997-12-10,0.5833,0.5917,0.1922,NA,NA,NA,NA,NA,0.0404,1.0054,0.5678,0.5948,1.5811,37.6824,193,,1.08469639,sa,3,2003-04-30
JOT403,1997-12-10,1997-12-16,0.1678,0.1832,0.0745,NA,NA,NA,NA,NA,0.0365,0.4996,0.2414,0.2658,0.67490000000000006,27.3649,140,12,1.08590846,sa,3,2003-04-30
JOT403,1997-12-16,1997-12-23,0.7592,1.2082,0.2755,NA,NA,NA,NA,NA,0.0644,1.4463,0.6913,0.7342,2.6315,25.83,132,,1.08712243,sa,3,2003-04-30
JOT403,1997-12-23,1997-12-30,0.311,0.2102,0.1269,NA,NA,NA,NA,NA,0.0348,0.646,0.347,0.3702,0.8459,33.1186,170,,1.08230637,sa,3,2003-04-30
JOT403,1997-12-30,1998-01-06,0.2373,0.2104,0.0997,NA,NA,NA,NA,NA,0.0292,0.7396,0.1972,0.2166,0.9383,34.2668,166,,1.09496939,sa,3,2003-04-30
JOT403,1998-01-06,1998-01-12,0.3884,1.8657,0.6084,NA,NA,NA,NA,NA,0.0508,1.3817,0.2386,0.2724,3.2254,28.9378,147,,1.08788848,sa,3,2003-04-30
JOT403,1998-01-12,1998-01-20,0.4974,1.0875,0.3274,NA,NA,NA,NA,NA,0.0293,2.4696,0.235,0.2546,3.5178,37.7184,191,12,1.097103,sa,3,2003-04-30
JOT403,1998-01-20,1998-01-27,0.2212,0.2537,0.1041,NA,NA,NA,NA,NA,0.0338,1.1741,0.3529,0.3754,1.4091,32.0567,162,,1.09933753,sa,3,2003-04-30
JOT403,1998-01-27,1998-02-04,0.5666,1.2354,0.3265,NA,NA,NA,NA,NA,0.0566,1.6034,0.4098,0.4476,2.8134,38.0004,193,12,1.09385123,sa,3,2003-04-30
JOT403,1998-02-04,1998-02-10,0.479,1.0283,0.1399,NA,NA,NA,NA,NA,0.0485,0.3326,0.3593,0.3917,1.3557,27.935,143,12,1.08569662,sa,3,2003-04-30
JOT403,1998-02-10,1998-02-17,0.4898,2.609,0.7591,NA,NA,NA,NA,NA,0.0452,2.0789,0.3509,0.3811,4.6549,32.729,167,,1.08915202,sa,3,2003-04-30
JOT403,1998-02-17,1998-02-24,0.3816,0.7023,0.2399,NA,NA,NA,NA,NA,0.0473,0.5516,0.1614,0.193,1.2452,32.6299,167,,1.08549203,sa,3,2003-04-30
JOT403,1998-02-24,1998-03-03,0.5484,3.0137,0.8309,NA,NA,NA,NA,NA,0.0372,2.0974,0.2333,0.2581,5.0778,32.9338,168,,1.08908046,sa,3,2003-04-30
JOT403,1998-03-03,1998-03-10,1.2159,2.209,0.5455,NA,NA,NA,NA,NA,0.0317,2.2375,0.1889,0.2101,4.4109,32.601,166,,1.09106345,sa,3,2003-04-30
JOT403,1998-03-10,1998-03-17,0.9976,1.075,0.5439,NA,NA,NA,NA,NA,0.0368,1.4557,0.3588,0.3833,2.5075,33.4798,168,,1.10726663,sa,3,2003-04-30
JOT403,1998-03-17,1998-03-24,0.8004,0.4946,0.2855,NA,NA,NA,NA,NA,0.0294,3.951,0.2224,0.242,4.3828,34.009,169,,1.11798221,sa,3,2003-04-30
JOT403,1998-03-24,1998-04-02,0.563,1.1148,0.2918,NA,NA,NA,NA,NA,0.0239,0.7185,0.1051,0.1211,1.8219,41.7557,214,12,1.08400167,sa,3,2003-04-30
JOT403,1998-04-02,1998-04-07,0.7905,1.4929,0.3958,NA,NA,NA,NA,NA,0.0438,0.9371,0.5433,0.5725,2.4151,22.9084,117,12,1.08776746,sa,3,2003-04-30
JOT403,1998-04-07,1998-04-14,0.918,1.8321,0.5286,NA,NA,NA,NA,NA,0.0357,2.1408,0.4002,0.424,3.9389,34.1832,173,,1.09772484,sa,3,2003-04-30
JOT403,1998-04-14,1998-04-21,0.8575,0.4825,0.3647,NA,NA,NA,NA,NA,0.0309,2.2894,0.2862,0.3068,2.7356,32.3276,162,,1.10862789,sa,3,2003-04-30
JOT403,1998-04-21,1998-04-28,1.0793,0.9008,0.3826,NA,NA,NA,NA,NA,0.0297,1.6235,0.2251,0.2449,2.4985,33.7152,167,23,1.12159786,sa,3,2003-04-30
JOT403,1998-04-28,1998-05-05,1.0556,0.9615,0.3083,NA,NA,NA,NA,NA,0.0294,1.8385,0.2611,0.2807,2.7708,34.0557,168,,1.12618093,sa,3,2003-04-30
JOT403,1998-05-12,1998-05-19,0.6285,0.6697,0.2865,NA,NA,NA,NA,NA,0.0306,1.8894,0.3801,0.4005,2.5291,32.7288,164,,1.11284625,sa,3,2003-04-30
JOT403,1998-05-19,1998-05-26,0.9024,0.7899,0.3696,NA,NA,NA,NA,NA,0.0367,2.6377,0.5684,0.5929,3.3857,34.4652,170,,1.12631252,sa,3,2003-04-30
JOT403,1998-05-26,1998-06-02,0.5691,0.8159,0.2253,NA,NA,NA,NA,NA,0.0418,2.2578,0.3732,0.4011,3.0378,34.2095,168,,1.13126566,sa,3,2003-04-30
JOT403,1998-06-02,1998-06-09,1.2231,1.2241,0.506,NA,NA,NA,NA,NA,0.03,3.4135,0.4387,0.4587,4.5833,33.7509,167,,1.12278318,sa,3,2003-04-30
JOT403,1998-06-09,1998-06-16,1.0443,0.5077,0.4031,NA,NA,NA,NA,NA,0.0303,3.4157,0.2886,0.3087,3.8691,33.0541,162,,1.13354263,sa,3,2003-04-30
JOT403,1998-06-16,1998-06-23,0.6568,0.5103,0.2823,NA,NA,NA,NA,NA,0.0463,1.9324,0.2616,0.2925,2.412,35.5646,172,,1.14872835,sa,3,2003-04-30
JOT403,1998-06-23,1998-06-30,1.0435,0.6706,0.4182,NA,NA,NA,NA,NA,0.0671,3.4817,0.3771,0.4219,4.0969,34.4697,165,,1.1605956100000001,sa,3,2003-04-30
JOT403,1998-06-30,1998-07-07,1.6781,1.158,0.4758,NA,NA,NA,NA,NA,0.0722,3.7925,0.8182,0.8664,4.8902,34.783,166,,1.16409,sa,3,2003-04-30
JOT403,1998-07-07,1998-07-14,1.4741,0.6082,0.5704,NA,NA,NA,NA,NA,0.0654,3.5961,0.58,0.6237,4.1471,35.4647,168,,1.17277552,sa,3,2003-04-30
JOT403,1998-07-14,1998-07-21,2.6593,2.2857,0.8945,NA,NA,NA,NA,NA,0.1243,4.7066,1.4022,1.4851,6.9175,35.3817,167,,1.17703536,sa,3,2003-04-30
JOT403,1998-07-21,1998-08-04,1.7665,0.5784,0.5422,NA,NA,NA,NA,NA,0.063,2.7869,0.5638,0.6058,3.3209,71.5537,339,12,1.17262633,sa,3,2003-04-30
